[Mon May 11 12:57:13 AEST 2026] [p5_only gpu=1] starting

================================================================================
HYBRID P5-ONLY PIPELINE
================================================================================
[12:57:13] [p5-hybrid] p5_only root: /vast/s226137394/DmN/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/four_way_compare/runs/p5_only  baseline_only ref: /vast/s226137394/DmN/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/four_way_compare/runs/baseline_only
[12:57:13] [p5-hybrid] rag_bank root: /vast/s226137394/DmN/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/four_way_compare/runs/p5_only/rag_bank

--------------------------------------------------------------------------------
PHASE 1: BOOTSTRAP
--------------------------------------------------------------------------------
[12:57:14] [p5-hybrid] demos: copied 20 initial BFS demos from /vast/s226137394/DmN/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/four_way_compare/runs/baseline_only/demos; skipped 21 baseline-DAgger corrections, 0 unknown. Total now in /vast/s226137394/DmN/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/four_way_compare/runs/p5_only/demos: 20.
[12:57:15] [p5-hybrid] copied initial best -> /vast/s226137394/DmN/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/four_way_compare/runs/p5_only/checkpoints/best_hybrid_policy.pth

--------------------------------------------------------------------------------
PHASE 2: ROUND 0 — HELDOUT EVAL
--------------------------------------------------------------------------------
[12:57:15] [p5-hybrid] $ /home/s226137394/.conda/envs/maze/bin/python -u -m Equivariant_pathway.equivariant_CNN_hybrid.rollout_test --checkpoint /vast/s226137394/DmN/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/four_way_compare/runs/p5_only/checkpoints/best_hybrid_policy.pth --layouts /vast/s226137394/DmN/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/four_way_compare/runs/baseline_only/heldout_layouts.yaml --out_dir /vast/s226137394/DmN/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/four_way_compare/runs/p5_only/results/round_000_heldout_eval --seed 0 --max_steps 60
[hybrid-rollout] 200 unique; running 200 eps
[hybrid-train] ep  39/500 | train loss=0.1201 top1=1.000 | val loss=0.3029 | t=0.1s
[hybrid-train] ep  40/500 | train loss=0.1056 top1=1.000 | val loss=0.2885 | t=0.1s
[hybrid-train] ep  41/500 | train loss=0.0926 top1=1.000 | val loss=0.2500 | t=0.1s  *
[hybrid-train] ep  42/500 | train loss=0.0841 top1=1.000 | val loss=0.2604 | t=0.1s
[hybrid-train] ep  43/500 | train loss=0.0770 top1=1.000 | val loss=0.2335 | t=0.1s  *
[hybrid-train] ep  44/500 | train loss=0.0673 top1=1.000 | val loss=0.2999 | t=0.1s
[hybrid-train] ep  45/500 | train loss=0.0638 top1=1.000 | val loss=0.2170 | t=0.1s  *
[hybrid-train] ep  46/500 | train loss=0.0676 top1=1.000 | val loss=0.2010 | t=0.1s  *
[hybrid-train] ep  47/500 | train loss=0.0519 top1=1.000 | val loss=0.2191 | t=0.1s
[hybrid-train] ep  48/500 | train loss=0.0467 top1=1.000 | val loss=0.2024 | t=0.1s
[hybrid-train] ep  49/500 | train loss=0.0431 top1=1.000 | val loss=0.2376 | t=0.1s
[hybrid-train] ep  50/500 | train loss=0.0394 top1=1.000 | val loss=0.1988 | t=0.1s  *
[hybrid-train] ep  51/500 | train loss=0.0357 top1=1.000 | val loss=0.1900 | t=0.1s  *
[hybrid-train] ep  52/500 | train loss=0.0337 top1=1.000 | val loss=0.1946 | t=0.1s
[hybrid-train] ep  53/500 | train loss=0.0293 top1=1.000 | val loss=0.1776 | t=0.1s  *
[hybrid-train] ep  54/500 | train loss=0.0261 top1=1.000 | val loss=0.1836 | t=0.1s
[hybrid-train] ep  55/500 | train loss=0.0239 top1=1.000 | val loss=0.1865 | t=0.1s
[hybrid-train] ep  56/500 | train loss=0.0223 top1=1.000 | val loss=0.1840 | t=0.1s
[hybrid-train] ep  57/500 | train loss=0.0201 top1=1.000 | val loss=0.1627 | t=0.1s  *
[hybrid-train] ep  58/500 | train loss=0.0189 top1=1.000 | val loss=0.1640 | t=0.1s
[hybrid-train] ep  59/500 | train loss=0.0173 top1=1.000 | val loss=0.1940 | t=0.1s
[hybrid-train] ep  60/500 | train loss=0.0162 top1=1.000 | val loss=0.1495 | t=0.1s  *
[hybrid-train] ep  61/500 | train loss=0.0156 top1=1.000 | val loss=0.1545 | t=0.1s
[hybrid-train] ep  62/500 | train loss=0.0144 top1=1.000 | val loss=0.1959 | t=0.1s
[hybrid-train] ep  63/500 | train loss=0.0133 top1=1.000 | val loss=0.1473 | t=0.1s  *
[hybrid-train] ep  64/500 | train loss=0.0131 top1=1.000 | val loss=0.1532 | t=0.1s
[hybrid-train] ep  65/500 | train loss=0.0115 top1=1.000 | val loss=0.1941 | t=0.1s
[hybrid-train] ep  66/500 | train loss=0.0115 top1=1.000 | val loss=0.1406 | t=0.1s  *
[hybrid-train] ep  67/500 | train loss=0.0104 top1=1.000 | val loss=0.1534 | t=0.1s
[hybrid-train] ep  68/500 | train loss=0.0100 top1=1.000 | val loss=0.1659 | t=0.1s
[hybrid-train] ep  69/500 | train loss=0.0091 top1=1.000 | val loss=0.1638 | t=0.1s
[hybrid-train] ep  70/500 | train loss=0.0091 top1=1.000 | val loss=0.1576 | t=0.1s
[hybrid-train] ep  71/500 | train loss=0.0085 top1=1.000 | val loss=0.1580 | t=0.1s
[hybrid-train] ep  72/500 | train loss=0.0080 top1=1.000 | val loss=0.1502 | t=0.1s
[hybrid-train] ep  73/500 | train loss=0.0077 top1=1.000 | val loss=0.1629 | t=0.1s
[hybrid-train] ep  74/500 | train loss=0.0073 top1=1.000 | val loss=0.1554 | t=0.1s
[hybrid-train] ep  75/500 | train loss=0.0070 top1=1.000 | val loss=0.1467 | t=0.1s
[hybrid-train] ep  76/500 | train loss=0.0066 top1=1.000 | val loss=0.1533 | t=0.1s
[hybrid-train] ep  77/500 | train loss=0.0064 top1=1.000 | val loss=0.1655 | t=0.1s
[hybrid-train] ep  78/500 | train loss=0.0062 top1=1.000 | val loss=0.1506 | t=0.1s
[hybrid-train] ep  79/500 | train loss=0.0059 top1=1.000 | val loss=0.1419 | t=0.1s
[hybrid-train] ep  80/500 | train loss=0.0057 top1=1.000 | val loss=0.1567 | t=0.1s
[hybrid-train] ep  81/500 | train loss=0.0055 top1=1.000 | val loss=0.1655 | t=0.1s
[hybrid-train] ep  82/500 | train loss=0.0053 top1=1.000 | val loss=0.1498 | t=0.1s
[hybrid-train] ep  83/500 | train loss=0.0051 top1=1.000 | val loss=0.1389 | t=0.1s  *
[hybrid-train] ep  84/500 | train loss=0.0050 top1=1.000 | val loss=0.1598 | t=0.1s
[hybrid-train] ep  85/500 | train loss=0.0048 top1=1.000 | val loss=0.1606 | t=0.1s
[hybrid-train] ep  86/500 | train loss=0.0046 top1=1.000 | val loss=0.1452 | t=0.1s
[hybrid-train] ep  87/500 | train loss=0.0045 top1=1.000 | val loss=0.1447 | t=0.1s
[hybrid-train] ep  88/500 | train loss=0.0043 top1=1.000 | val loss=0.1595 | t=0.1s
[hybrid-train] ep  89/500 | train loss=0.0042 top1=1.000 | val loss=0.1520 | t=0.1s
[hybrid-train] ep  90/500 | train loss=0.0041 top1=1.000 | val loss=0.1422 | t=0.1s
[hybrid-train] ep  91/500 | train loss=0.0040 top1=1.000 | val loss=0.1425 | t=0.1s
[hybrid-train] ep  92/500 | train loss=0.0039 top1=1.000 | val loss=0.1578 | t=0.1s
[hybrid-train] ep  93/500 | train loss=0.0038 top1=1.000 | val loss=0.1476 | t=0.1s
[hybrid-train] ep  94/500 | train loss=0.0037 top1=1.000 | val loss=0.1461 | t=0.1s
[hybrid-train] ep  95/500 | train loss=0.0036 top1=1.000 | val loss=0.1533 | t=0.1s
[hybrid-train] ep  96/500 | train loss=0.0035 top1=1.000 | val loss=0.1476 | t=0.1s
[hybrid-train] ep  97/500 | train loss=0.0034 top1=1.000 | val loss=0.1434 | t=0.1s
[hybrid-train] ep  98/500 | train loss=0.0033 top1=1.000 | val loss=0.1518 | t=0.1s
[hybrid-train] ep  99/500 | train loss=0.0032 top1=1.000 | val loss=0.1551 | t=0.1s
[hybrid-train] ep 100/500 | train loss=0.0031 top1=1.000 | val loss=0.1502 | t=0.1s
[hybrid-train] ep 101/500 | train loss=0.0031 top1=1.000 | val loss=0.1474 | t=0.1s
[hybrid-train] ep 102/500 | train loss=0.0030 top1=1.000 | val loss=0.1500 | t=0.1s
[hybrid-train] ep 103/500 | train loss=0.0029 top1=1.000 | val loss=0.1515 | t=0.1s
[hybrid-train] ep 104/500 | train loss=0.0029 top1=1.000 | val loss=0.1543 | t=0.1s
[hybrid-train] ep 105/500 | train loss=0.0028 top1=1.000 | val loss=0.1485 | t=0.1s
[hybrid-train] ep 106/500 | train loss=0.0027 top1=1.000 | val loss=0.1481 | t=0.1s
[hybrid-train] ep 107/500 | train loss=0.0027 top1=1.000 | val loss=0.1501 | t=0.1s
[hybrid-train] ep 108/500 | train loss=0.0026 top1=1.000 | val loss=0.1522 | t=0.1s
[hybrid-train] ep 109/500 | train loss=0.0025 top1=1.000 | val loss=0.1453 | t=0.1s
[hybrid-train] ep 110/500 | train loss=0.0025 top1=1.000 | val loss=0.1504 | t=0.1s
[hybrid-train] ep 111/500 | train loss=0.0025 top1=1.000 | val loss=0.1599 | t=0.1s
[hybrid-train] ep 112/500 | train loss=0.0024 top1=1.000 | val loss=0.1517 | t=0.1s
[hybrid-train] ep 113/500 | train loss=0.0024 top1=1.000 | val loss=0.1444 | t=0.1s
[hybrid-train] ep 114/500 | train loss=0.0023 top1=1.000 | val loss=0.1605 | t=0.1s
[hybrid-train] ep 115/500 | train loss=0.0023 top1=1.000 | val loss=0.1638 | t=0.1s
[hybrid-train] ep 116/500 | train loss=0.0022 top1=1.000 | val loss=0.1494 | t=0.1s
[hybrid-train] ep 117/500 | train loss=0.0022 top1=1.000 | val loss=0.1438 | t=0.1s
[hybrid-train] ep 118/500 | train loss=0.0022 top1=1.000 | val loss=0.1552 | t=0.1s
[hybrid-train] ep 119/500 | train loss=0.0021 top1=1.000 | val loss=0.1661 | t=0.1s
[hybrid-train] ep 120/500 | train loss=0.0021 top1=1.000 | val loss=0.1485 | t=0.1s
[hybrid-train] ep 121/500 | train loss=0.0020 top1=1.000 | val loss=0.1401 | t=0.1s
[hybrid-train] ep 122/500 | train loss=0.0020 top1=1.000 | val loss=0.1500 | t=0.1s
[hybrid-train] ep 123/500 | train loss=0.0020 top1=1.000 | val loss=0.1645 | t=0.1s
[hybrid-train] ep 124/500 | train loss=0.0019 top1=1.000 | val loss=0.1569 | t=0.1s
[hybrid-train] ep 125/500 | train loss=0.0019 top1=1.000 | val loss=0.1501 | t=0.1s
[hybrid-train] ep 126/500 | train loss=0.0019 top1=1.000 | val loss=0.1474 | t=0.1s
[hybrid-train] ep 127/500 | train loss=0.0018 top1=1.000 | val loss=0.1554 | t=0.1s
[hybrid-train] ep 128/500 | train loss=0.0018 top1=1.000 | val loss=0.1616 | t=0.1s
[hybrid-train] ep 129/500 | train loss=0.0018 top1=1.000 | val loss=0.1545 | t=0.1s
[hybrid-train] ep 130/500 | train loss=0.0017 top1=1.000 | val loss=0.1482 | t=0.1s
[hybrid-train] ep 131/500 | train loss=0.0017 top1=1.000 | val loss=0.1545 | t=0.1s
[hybrid-train] ep 132/500 | train loss=0.0017 top1=1.000 | val loss=0.1614 | t=0.1s
[hybrid-train] ep 133/500 | train loss=0.0017 top1=1.000 | val loss=0.1533 | t=0.1s
[hybrid-train] ep 134/500 | train loss=0.0016 top1=1.000 | val loss=0.1485 | t=0.1s
[hybrid-train] ep 135/500 | train loss=0.0016 top1=1.000 | val loss=0.1549 | t=0.1s
[hybrid-train] ep 136/500 | train loss=0.0016 top1=1.000 | val loss=0.1586 | t=0.1s
[hybrid-train] ep 137/500 | train loss=0.0016 top1=1.000 | val loss=0.1555 | t=0.1s
[hybrid-train] ep 138/500 | train loss=0.0015 top1=1.000 | val loss=0.1541 | t=0.1s
[hybrid-train] ep 139/500 | train loss=0.0015 top1=1.000 | val loss=0.1557 | t=0.1s
[hybrid-train] ep 140/500 | train loss=0.0015 top1=1.000 | val loss=0.1565 | t=0.1s
[hybrid-train] ep 141/500 | train loss=0.0015 top1=1.000 | val loss=0.1529 | t=0.1s
[hybrid-train] ep 142/500 | train loss=0.0014 top1=1.000 | val loss=0.1589 | t=0.1s
[hybrid-train] ep 143/500 | train loss=0.0014 top1=1.000 | val loss=0.1624 | t=0.1s
[hybrid-train] ep 144/500 | train loss=0.0014 top1=1.000 | val loss=0.1583 | t=0.1s
[hybrid-train] ep 145/500 | train loss=0.0014 top1=1.000 | val loss=0.1511 | t=0.1s
[hybrid-train] ep 146/500 | train loss=0.0014 top1=1.000 | val loss=0.1520 | t=0.1s
[hybrid-train] ep 147/500 | train loss=0.0014 top1=1.000 | val loss=0.1621 | t=0.1s
[hybrid-train] ep 148/500 | train loss=0.0013 top1=1.000 | val loss=0.1601 | t=0.1s
[hybrid-train] ep 149/500 | train loss=0.0013 top1=1.000 | val loss=0.1554 | t=0.1s
[hybrid-train] ep 150/500 | train loss=0.0013 top1=1.000 | val loss=0.1585 | t=0.1s
[hybrid-train] ep 151/500 | train loss=0.0013 top1=1.000 | val loss=0.1593 | t=0.1s
[hybrid-train] ep 152/500 | train loss=0.0013 top1=1.000 | val loss=0.1565 | t=0.1s
[hybrid-train] ep 153/500 | train loss=0.0012 top1=1.000 | val loss=0.1528 | t=0.1s
[hybrid-train] ep 154/500 | train loss=0.0012 top1=1.000 | val loss=0.1587 | t=0.1s
[hybrid-train] ep 155/500 | train loss=0.0012 top1=1.000 | val loss=0.1623 | t=0.1s
[hybrid-train] ep 156/500 | train loss=0.0012 top1=1.000 | val loss=0.1617 | t=0.1s
[hybrid-train] ep 157/500 | train loss=0.0012 top1=1.000 | val loss=0.1547 | t=0.1s
[hybrid-train] ep 158/500 | train loss=0.0012 top1=1.000 | val loss=0.1590 | t=0.1s
[hybrid-train] ep 159/500 | train loss=0.0012 top1=1.000 | val loss=0.1651 | t=0.1s
[hybrid-train] ep 160/500 | train loss=0.0011 top1=1.000 | val loss=0.1615 | t=0.1s
[hybrid-train] ep 161/500 | train loss=0.0011 top1=1.000 | val loss=0.1537 | t=0.1s
[hybrid-train] ep 162/500 | train loss=0.0011 top1=1.000 | val loss=0.1585 | t=0.1s
[hybrid-train] ep 163/500 | train loss=0.0011 top1=1.000 | val loss=0.1687 | t=0.1s
[hybrid-train] ep 164/500 | train loss=0.0011 top1=1.000 | val loss=0.1673 | t=0.1s
[hybrid-train] ep 165/500 | train loss=0.0011 top1=1.000 | val loss=0.1599 | t=0.1s
[hybrid-train] ep 166/500 | train loss=0.0011 top1=1.000 | val loss=0.1510 | t=0.1s
[hybrid-train] ep 167/500 | train loss=0.0011 top1=1.000 | val loss=0.1583 | t=0.1s
[hybrid-train] ep 168/500 | train loss=0.0010 top1=1.000 | val loss=0.1656 | t=0.1s
[hybrid-train] ep 169/500 | train loss=0.0010 top1=1.000 | val loss=0.1682 | t=0.1s
[hybrid-train] ep 170/500 | train loss=0.0010 top1=1.000 | val loss=0.1599 | t=0.1s
[hybrid-train] ep 171/500 | train loss=0.0010 top1=1.000 | val loss=0.1519 | t=0.1s
[hybrid-train] ep 172/500 | train loss=0.0010 top1=1.000 | val loss=0.1600 | t=0.1s
[hybrid-train] ep 173/500 | train loss=0.0010 top1=1.000 | val loss=0.1636 | t=0.1s
[hybrid-train] ep 174/500 | train loss=0.0010 top1=1.000 | val loss=0.1619 | t=0.1s
[hybrid-train] ep 175/500 | train loss=0.0010 top1=1.000 | val loss=0.1621 | t=0.1s
[hybrid-train] ep 176/500 | train loss=0.0010 top1=1.000 | val loss=0.1620 | t=0.1s
[hybrid-train] ep 177/500 | train loss=0.0009 top1=1.000 | val loss=0.1650 | t=0.1s
[hybrid-train] ep 178/500 | train loss=0.0009 top1=1.000 | val loss=0.1605 | t=0.1s
[hybrid-train] ep 179/500 | train loss=0.0009 top1=1.000 | val loss=0.1609 | t=0.1s
[hybrid-train] ep 180/500 | train loss=0.0009 top1=1.000 | val loss=0.1642 | t=0.1s
[hybrid-train] ep 181/500 | train loss=0.0009 top1=1.000 | val loss=0.1633 | t=0.1s
[hybrid-train] ep 182/500 | train loss=0.0009 top1=1.000 | val loss=0.1616 | t=0.1s
[hybrid-train] ep 183/500 | train loss=0.0009 top1=1.000 | val loss=0.1633 | t=0.1s
[hybrid-train] ep 184/500 | train loss=0.0009 top1=1.000 | val loss=0.1670 | t=0.1s
[hybrid-train] ep 185/500 | train loss=0.0009 top1=1.000 | val loss=0.1641 | t=0.1s
[hybrid-train] ep 186/500 | train loss=0.0009 top1=1.000 | val loss=0.1581 | t=0.1s
[hybrid-train] ep 187/500 | train loss=0.0009 top1=1.000 | val loss=0.1624 | t=0.1s
[hybrid-train] ep 188/500 | train loss=0.0008 top1=1.000 | val loss=0.1665 | t=0.1s
[hybrid-train] ep 189/500 | train loss=0.0008 top1=1.000 | val loss=0.1668 | t=0.1s
[hybrid-train] ep 190/500 | train loss=0.0008 top1=1.000 | val loss=0.1651 | t=0.1s
[hybrid-train] ep 191/500 | train loss=0.0008 top1=1.000 | val loss=0.1601 | t=0.1s
[hybrid-train] ep 192/500 | train loss=0.0008 top1=1.000 | val loss=0.1611 | t=0.1s
[hybrid-train] ep 193/500 | train loss=0.0008 top1=1.000 | val loss=0.1671 | t=0.1s
[hybrid-train] ep 194/500 | train loss=0.0008 top1=1.000 | val loss=0.1695 | t=0.1s
[hybrid-train] ep 195/500 | train loss=0.0008 top1=1.000 | val loss=0.1692 | t=0.1s
[hybrid-train] ep 196/500 | train loss=0.0008 top1=1.000 | val loss=0.1610 | t=0.1s
[hybrid-train] ep 197/500 | train loss=0.0008 top1=1.000 | val loss=0.1582 | t=0.1s
[hybrid-train] ep 198/500 | train loss=0.0008 top1=1.000 | val loss=0.1658 | t=0.1s
[hybrid-train] ep 199/500 | train loss=0.0008 top1=1.000 | val loss=0.1704 | t=0.1s
[hybrid-train] ep 200/500 | train loss=0.0008 top1=1.000 | val loss=0.1686 | t=0.1s
[hybrid-train] ep 201/500 | train loss=0.0008 top1=1.000 | val loss=0.1649 | t=0.1s
[hybrid-train] ep 202/500 | train loss=0.0007 top1=1.000 | val loss=0.1614 | t=0.1s
[hybrid-train] ep 203/500 | train loss=0.0007 top1=1.000 | val loss=0.1655 | t=0.1s
[hybrid-train] ep 204/500 | train loss=0.0007 top1=1.000 | val loss=0.1680 | t=0.1s
[hybrid-train] ep 205/500 | train loss=0.0007 top1=1.000 | val loss=0.1657 | t=0.1s
[hybrid-train] ep 206/500 | train loss=0.0007 top1=1.000 | val loss=0.1627 | t=0.1s
[hybrid-train] ep 207/500 | train loss=0.0007 top1=1.000 | val loss=0.1640 | t=0.1s
[hybrid-train] ep 208/500 | train loss=0.0007 top1=1.000 | val loss=0.1663 | t=0.1s
[hybrid-train] ep 209/500 | train loss=0.0007 top1=1.000 | val loss=0.1694 | t=0.1s
[hybrid-train] ep 210/500 | train loss=0.0007 top1=1.000 | val loss=0.1669 | t=0.1s
[hybrid-train] ep 211/500 | train loss=0.0007 top1=1.000 | val loss=0.1650 | t=0.1s
[hybrid-train] ep 212/500 | train loss=0.0007 top1=1.000 | val loss=0.1648 | t=0.1s
[hybrid-train] ep 213/500 | train loss=0.0007 top1=1.000 | val loss=0.1684 | t=0.1s
[hybrid-train] ep 214/500 | train loss=0.0007 top1=1.000 | val loss=0.1677 | t=0.1s
[hybrid-train] ep 215/500 | train loss=0.0007 top1=1.000 | val loss=0.1671 | t=0.1s
[hybrid-train] ep 216/500 | train loss=0.0007 top1=1.000 | val loss=0.1664 | t=0.1s
[hybrid-train] ep 217/500 | train loss=0.0007 top1=1.000 | val loss=0.1662 | t=0.1s
[hybrid-train] ep 218/500 | train loss=0.0007 top1=1.000 | val loss=0.1672 | t=0.1s
[hybrid-train] ep 219/500 | train loss=0.0007 top1=1.000 | val loss=0.1723 | t=0.1s
[hybrid-train] ep 220/500 | train loss=0.0006 top1=1.000 | val loss=0.1700 | t=0.1s
[hybrid-train] ep 221/500 | train loss=0.0006 top1=1.000 | val loss=0.1663 | t=0.1s
[hybrid-train] ep 222/500 | train loss=0.0006 top1=1.000 | val loss=0.1664 | t=0.1s
[hybrid-train] ep 223/500 | train loss=0.0006 top1=1.000 | val loss=0.1680 | t=0.1s
[hybrid-train] ep 224/500 | train loss=0.0006 top1=1.000 | val loss=0.1700 | t=0.1s
[hybrid-train] ep 225/500 | train loss=0.0006 top1=1.000 | val loss=0.1703 | t=0.1s
[hybrid-train] ep 226/500 | train loss=0.0006 top1=1.000 | val loss=0.1687 | t=0.1s
[hybrid-train] ep 227/500 | train loss=0.0006 top1=1.000 | val loss=0.1698 | t=0.1s
[hybrid-train] ep 228/500 | train loss=0.0006 top1=1.000 | val loss=0.1678 | t=0.1s
[hybrid-train] ep 229/500 | train loss=0.0006 top1=1.000 | val loss=0.1690 | t=0.1s
[hybrid-train] ep 230/500 | train loss=0.0006 top1=1.000 | val loss=0.1685 | t=0.1s
[hybrid-train] ep 231/500 | train loss=0.0006 top1=1.000 | val loss=0.1704 | t=0.1s
[hybrid-train] ep 232/500 | train loss=0.0006 top1=1.000 | val loss=0.1707 | t=0.1s
[hybrid-train] ep 233/500 | train loss=0.0006 top1=1.000 | val loss=0.1712 | t=0.1s
[hybrid-train] ep 234/500 | train loss=0.0006 top1=1.000 | val loss=0.1686 | t=0.1s
[hybrid-train] ep 235/500 | train loss=0.0006 top1=1.000 | val loss=0.1696 | t=0.1s
[hybrid-train] ep 236/500 | train loss=0.0006 top1=1.000 | val loss=0.1680 | t=0.1s
[hybrid-train] ep 237/500 | train loss=0.0006 top1=1.000 | val loss=0.1689 | t=0.1s
[hybrid-train] ep 238/500 | train loss=0.0006 top1=1.000 | val loss=0.1691 | t=0.1s
[hybrid-train] ep 239/500 | train loss=0.0006 top1=1.000 | val loss=0.1742 | t=0.1s
[hybrid-train] ep 240/500 | train loss=0.0006 top1=1.000 | val loss=0.1760 | t=0.1s
[hybrid-train] ep 241/500 | train loss=0.0006 top1=1.000 | val loss=0.1702 | t=0.1s
[hybrid-train] ep 242/500 | train loss=0.0006 top1=1.000 | val loss=0.1690 | t=0.1s
[hybrid-train] ep 243/500 | train loss=0.0006 top1=1.000 | val loss=0.1702 | t=0.1s
[hybrid-train] ep 244/500 | train loss=0.0006 top1=1.000 | val loss=0.1727 | t=0.1s
[hybrid-train] ep 245/500 | train loss=0.0006 top1=1.000 | val loss=0.1738 | t=0.1s
[hybrid-train] ep 246/500 | train loss=0.0006 top1=1.000 | val loss=0.1744 | t=0.1s
[hybrid-train] ep 247/500 | train loss=0.0005 top1=1.000 | val loss=0.1717 | t=0.1s
[hybrid-train] ep 248/500 | train loss=0.0005 top1=1.000 | val loss=0.1716 | t=0.1s
[hybrid-train] ep 249/500 | train loss=0.0005 top1=1.000 | val loss=0.1730 | t=0.1s
[hybrid-train] ep 250/500 | train loss=0.0005 top1=1.000 | val loss=0.1725 | t=0.1s
[hybrid-train] ep 251/500 | train loss=0.0005 top1=1.000 | val loss=0.1710 | t=0.1s
[hybrid-train] ep 252/500 | train loss=0.0005 top1=1.000 | val loss=0.1705 | t=0.1s
[hybrid-train] ep 253/500 | train loss=0.0005 top1=1.000 | val loss=0.1730 | t=0.1s
[hybrid-train] ep 254/500 | train loss=0.0005 top1=1.000 | val loss=0.1771 | t=0.1s
[hybrid-train] ep 255/500 | train loss=0.0005 top1=1.000 | val loss=0.1747 | t=0.1s
[hybrid-train] ep 256/500 | train loss=0.0005 top1=1.000 | val loss=0.1694 | t=0.1s
[hybrid-train] ep 257/500 | train loss=0.0005 top1=1.000 | val loss=0.1697 | t=0.1s
[hybrid-train] ep 258/500 | train loss=0.0005 top1=1.000 | val loss=0.1702 | t=0.1s
[hybrid-train] ep 259/500 | train loss=0.0005 top1=1.000 | val loss=0.1718 | t=0.1s
[hybrid-train] ep 260/500 | train loss=0.0005 top1=1.000 | val loss=0.1711 | t=0.1s
[hybrid-train] ep 261/500 | train loss=0.0005 top1=1.000 | val loss=0.1723 | t=0.1s
[hybrid-train] ep 262/500 | train loss=0.0005 top1=1.000 | val loss=0.1765 | t=0.1s
[hybrid-train] ep 263/500 | train loss=0.0005 top1=1.000 | val loss=0.1747 | t=0.1s
[hybrid-train] ep 264/500 | train loss=0.0005 top1=1.000 | val loss=0.1721 | t=0.1s
[hybrid-train] ep 265/500 | train loss=0.0005 top1=1.000 | val loss=0.1737 | t=0.1s
[hybrid-train] ep 266/500 | train loss=0.0005 top1=1.000 | val loss=0.1737 | t=0.1s
[hybrid-train] ep 267/500 | train loss=0.0005 top1=1.000 | val loss=0.1730 | t=0.1s
[hybrid-train] ep 268/500 | train loss=0.0005 top1=1.000 | val loss=0.1708 | t=0.1s
[hybrid-train] ep 269/500 | train loss=0.0005 top1=1.000 | val loss=0.1699 | t=0.1s
[hybrid-train] ep 270/500 | train loss=0.0005 top1=1.000 | val loss=0.1723 | t=0.1s
[hybrid-train] ep 271/500 | train loss=0.0005 top1=1.000 | val loss=0.1764 | t=0.1s
[hybrid-train] ep 272/500 | train loss=0.0005 top1=1.000 | val loss=0.1767 | t=0.1s
[hybrid-train] ep 273/500 | train loss=0.0005 top1=1.000 | val loss=0.1749 | t=0.1s
[hybrid-train] ep 274/500 | train loss=0.0005 top1=1.000 | val loss=0.1725 | t=0.1s
[hybrid-train] ep 275/500 | train loss=0.0005 top1=1.000 | val loss=0.1717 | t=0.1s
[hybrid-train] ep 276/500 | train loss=0.0005 top1=1.000 | val loss=0.1729 | t=0.1s
[hybrid-train] ep 277/500 | train loss=0.0005 top1=1.000 | val loss=0.1769 | t=0.1s
[hybrid-train] ep 278/500 | train loss=0.0005 top1=1.000 | val loss=0.1766 | t=0.1s
[hybrid-train] ep 279/500 | train loss=0.0005 top1=1.000 | val loss=0.1743 | t=0.1s
[hybrid-train] ep 280/500 | train loss=0.0005 top1=1.000 | val loss=0.1728 | t=0.1s
[hybrid-train] ep 281/500 | train loss=0.0005 top1=1.000 | val loss=0.1741 | t=0.1s
[hybrid-train] ep 282/500 | train loss=0.0005 top1=1.000 | val loss=0.1723 | t=0.1s
[hybrid-train] ep 283/500 | train loss=0.0005 top1=1.000 | val loss=0.1737 | t=0.1s
[hybrid-train] ep 284/500 | train loss=0.0005 top1=1.000 | val loss=0.1769 | t=0.1s
[hybrid-train] ep 285/500 | train loss=0.0005 top1=1.000 | val loss=0.1777 | t=0.1s
[hybrid-train] ep 286/500 | train loss=0.0004 top1=1.000 | val loss=0.1740 | t=0.1s
[hybrid-train] ep 287/500 | train loss=0.0004 top1=1.000 | val loss=0.1741 | t=0.1s
[hybrid-train] ep 288/500 | train loss=0.0004 top1=1.000 | val loss=0.1740 | t=0.1s
[hybrid-train] ep 289/500 | train loss=0.0004 top1=1.000 | val loss=0.1759 | t=0.1s
[hybrid-train] ep 290/500 | train loss=0.0004 top1=1.000 | val loss=0.1771 | t=0.1s
[hybrid-train] ep 291/500 | train loss=0.0004 top1=1.000 | val loss=0.1746 | t=0.1s
[hybrid-train] ep 292/500 | train loss=0.0004 top1=1.000 | val loss=0.1740 | t=0.1s
[hybrid-train] ep 293/500 | train loss=0.0004 top1=1.000 | val loss=0.1761 | t=0.1s
[hybrid-train] ep 294/500 | train loss=0.0004 top1=1.000 | val loss=0.1755 | t=0.1s
[hybrid-train] ep 295/500 | train loss=0.0004 top1=1.000 | val loss=0.1758 | t=0.1s
[hybrid-train] ep 296/500 | train loss=0.0004 top1=1.000 | val loss=0.1758 | t=0.1s
